timestamp,open,high,low,close,volume,symbol,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,sentiment
2024-12-21 00:00:00,97762.75,97790.91,97159.78,97483.31,241.44201107,BTC/USD,52.656042690050754,-167.83837912684248,-546.6891271205533,378.8507479937108,98976.07294898263,93351.43405101735,0.0
2024-12-21 01:00:00,97485.53,97635.65,97163.0,97306.47,215.12580805,BTC/USD,51.56534367041015,-118.0693432274129,-460.9651703419252,342.8958271145123,99046.24586295019,93347.31813704982,0.0
2024-12-21 02:00:00,97306.47,97587.16,97143.56,97357.32,177.1592152,BTC/USD,51.87403984472508,-73.6745789959241,-383.507052072725,309.8324730768009,99068.42650338783,93342.92049661218,0.0
2024-12-21 03:00:00,97357.32,97449.27,97187.23,97448.37,133.89996243,BTC/USD,52.45832277699628,-30.789512102361186,-312.96354407865226,282.1740319762911,99029.40784992317,93355.39415007683,0.0
2024-12-21 04:00:00,97442.01,97586.45,97321.62,97522.56,139.42435459,BTC/USD,52.95947088531548,9.079067510581808,-248.55502176080546,257.63408927138727,99167.14091317356,93433.53808682645,0.0
2024-12-21 05:00:00,97522.56,98646.17,97472.22,98641.67,248.93323461,BTC/USD,59.8369647468454,129.48540119582321,-172.94693716947975,302.43233836530294,99436.97836489798,93559.34963510203,0.0
2024-12-21 06:00:00,98641.66,98787.0,98277.43,98674.76,396.61434926,BTC/USD,60.02307746247003,224.98488882732636,-93.36057197011853,318.3454607974449,99611.54175912705,93829.11824087295,0.0
2024-12-21 07:00:00,98674.75,99596.57,98429.6,98988.58,1235.55309933,BTC/USD,61.82960548478982,322.2765684380138,-10.233143888492066,332.50971232650585,99395.1619756316,94686.72502436841,0.0
2024-12-21 08:00:00,98988.58,99160.26,98429.34,98619.66,267.40826248,BTC/USD,58.4837526064138,365.40006023057504,64.89349693532137,300.50656329525367,99209.87124117627,95353.21475882374,0.0
2024-12-21 09:00:00,98619.66,98653.65,98260.92,98534.54,137.43810665,BTC/USD,57.70781095656184,388.231969068278,129.5611913619127,258.67077770636524,99178.68044177994,95725.97955822006,0.0
2024-12-21 10:00:00,98534.55,98632.96,98007.33,98102.3,167.43099362,BTC/USD,53.80401977087159,367.2152370286494,177.09200049526004,190.1232365333894,99085.91200556597,96075.17199443403,0.0
2024-12-21 11:00:00,98097.03,98381.4,97755.98,98229.54,164.13728689,BTC/USD,54.77391399331232,356.71454683203774,213.01650976261558,143.69803706942216,99144.72489858697,96147.20410141301,0.0
2024-12-21 12:00:00,98229.54,98260.09,97072.75,97111.56,271.8624707,BTC/USD,45.695871570277454,255.23879756880342,221.46096732385317,33.77783024495025,99123.53952746956,96209.50247253042,0.0
2024-12-21 13:00:00,97109.78,97465.61,96368.0,97298.64,499.77069529,BTC/USD,47.2707535284243,187.75006184895756,214.71878622887405,-26.968724379916495,99122.21594435391,96223.92805564612,0.0
2024-12-21 14:00:00,97298.64,97718.93,97029.96,97050.52,259.66928169,BTC/USD,45.3905714655496,112.9416214775847,194.3633532786162,-81.42173180103148,99118.25490056975,96237.12509943022,0.0
2024-12-21 15:00:00,97050.52,97691.14,97015.7,97487.39,206.93330957,BTC/USD,49.22033815795301,87.89396453161316,173.0694755292156,-85.17551099760243,99115.88075430288,96279.41524569712,0.0
2024-12-21 16:00:00,97487.39,97679.99,96914.76,97251.16,240.72630633,BTC/USD,47.28911105875913,48.42353285562422,148.14028699449733,-99.71675413887311,99040.87381856133,96443.28118143864,0.0
2024-12-21 17:00:00,97251.12,97670.62,97000.0,97560.74,166.02747498,BTC/USD,50.05481029711676,41.643410797725664,126.84091175514301,-85.19750095741735,98976.16443427706,96608.59656572294,0.0
2024-12-21 18:00:00,97547.64,97692.3,97252.98,97367.97,132.09818807,BTC/USD,48.35349913230013,20.479116754679126,105.56855275505025,-85.08943600037112,98976.96501971311,96603.2409802869,0.0
2024-12-21 19:00:00,97367.97,97399.89,96771.12,97223.6,215.63393476,BTC/USD,47.06334118857271,-7.852670507025323,82.88430810263515,-90.73697860966047,98975.37346864628,96550.6925313537,0.0
2024-12-21 20:00:00,97219.14,97998.0,97165.39,97419.35,239.20168771,BTC/USD,49.04843923877516,-14.345065991190495,63.43843328387002,-77.7834992750605,98975.44312462467,96544.22687537535,0.0
2024-12-21 21:00:00,97419.53,97551.08,96504.51,96844.82,276.95705415,BTC/USD,43.8508808004244,-65.0996770857164,37.73081120995274,-102.83048829566914,99002.42008306773,96471.08491693225,0.0
2024-12-21 22:00:00,96844.82,97332.08,96544.5,97084.3,267.17302706,BTC/USD,46.400504640502646,-85.01899145224888,13.180850677512417,-98.1998421297613,99010.54628722955,96435.65671277046,0.0
2024-12-21 23:00:00,97084.3,97261.89,96836.29,97230.08,150.81259969,BTC/USD,47.94992030368083,-88.02724069722171,-7.06076759743441,-80.96647309978731,99012.40088063563,96411.97311936438,0.0
2024-12-22 00:00:00,97230.09,97387.98,96984.94,97181.79,146.89612495,BTC/USD,47.46049831447393,-93.23316542537941,-24.29524716302341,-68.93791826235599,99013.6580407939,96376.63895920609,0.0
2024-12-22 01:00:00,97181.78,97376.79,96657.18,96989.98,122.46043288,BTC/USD,45.47501096666501,-111.55047778588778,-41.74629328759629,-69.80418449829149,98889.84961539292,96335.27838460708,0.0
2024-12-22 02:00:00,96989.98,97188.18,96546.61,96668.05,88.68202644,BTC/USD,42.27813669566699,-150.31144356363802,-63.45932334280464,-86.85212022083338,98754.7899527277,96269.66704727229,0.0
2024-12-22 03:00:00,96669.75,97244.35,96500.0,96933.29,120.6224837,BTC/USD,45.667180920001464,-157.80802423210116,-82.32906352066395,-75.47896071143721,98473.80792985065,96345.12007014934,0.0
2024-12-22 04:00:00,96927.94,97020.9,96000.0,96012.28,167.17754286,BTC/USD,37.44571856199464,-235.35391479307145,-112.93403377514545,-122.419881017926,98357.21996986856,96200.97003013144,0.0
2024-12-22 05:00:00,96017.69,96353.95,95825.6,96088.22,251.41643134,BTC/USD,38.4299680090688,-287.3692545226804,-147.82107792465246,-139.54817659802796,98191.63012878629,96121.92787121373,0.0
2024-12-22 06:00:00,96088.22,96682.23,96050.0,96675.79,113.96212658,BTC/USD,45.56651288248881,-277.9754693590221,-173.85195621152639,-104.12351314749571,98043.59526523377,96127.3117347662,0.0
2024-12-22 07:00:00,96682.15,96788.34,96010.2,96136.32,97.96003294,BTC/USD,40.88123845324801,-310.4824984261213,-201.1780646544454,-109.30443377167592,97871.07562287129,96090.50937712874,0.0
2024-12-22 08:00:00,96146.09,96618.38,96127.18,96457.43,67.98581632,BTC/USD,44.53688905884776,-306.7970938670187,-222.30187049696008,-84.49522337005862,97864.43026487563,96031.74173512436,0.0
2024-12-22 09:00:00,96461.24,97169.3,96254.1,96870.5,133.038527,BTC/USD,48.913147920804974,-267.4619524732261,-231.33388689221331,-36.128065581012805,97829.16449532413,96024.19350467584,0.0
2024-12-22 10:00:00,96870.49,97280.55,96777.12,96922.15,87.08056017,BTC/USD,49.450240590474294,-229.47559437296877,-230.96222838836442,1.4866340153956514,97820.95582274432,96019.56517725569,0.0
2024-12-22 11:00:00,96923.73,97277.75,96890.95,97030.61,41.61383628,BTC/USD,50.6241606700625,-188.44701643830922,-222.4591859983534,34.012169560044185,97761.87150619208,96032.97149380791,0.0
2024-12-22 12:00:00,97034.91,97231.45,96759.78,96916.95,89.95794441,BTC/USD,49.33126226018057,-163.22146943608823,-210.6116426859004,47.390173249812165,97729.9500341656,96031.4719658344,0.0
2024-12-22 13:00:00,96916.96,97191.52,96769.94,96916.93,94.18711229,BTC/USD,49.33102351549163,-141.59938595074345,-196.80919133886903,55.209805388125574,97638.98650117498,96058.05449882505,0.0
2024-12-22 14:00:00,96917.15,96991.85,95223.2,95290.7,378.05889823,BTC/USD,34.64774298314927,-252.7730882234755,-208.00197071579032,-44.771117507685176,97751.17643742714,95738.13756257284,0.0
2024-12-22 15:00:00,95294.07,95585.92,95061.55,95300.12,356.21160995,BTC/USD,34.76886177896556,-336.24293372804823,-233.65016331824194,-102.59277040980629,97809.32053137066,95487.64546862933,0.0
2024-12-22 16:00:00,95302.06,95805.94,95115.91,95646.43,282.2670683,BTC/USD,39.22802258375729,-370.1818390808621,-260.95649847076595,-109.22534061009617,97742.24394246898,95377.43005753102,0.0
2024-12-22 17:00:00,95646.43,95795.23,95390.33,95559.88,265.34074988,BTC/USD,38.519320807201005,-399.4578265900054,-288.6567640946139,-110.80106249539153,97746.71557638107,95244.46442361892,0.0
2024-12-22 18:00:00,95562.38,96371.65,95320.4,95879.19,388.88109518,BTC/USD,42.63679286089535,-392.37060510467563,-309.39953229662626,-82.97107280804937,97683.31935805475,95187.34964194524,0.0
2024-12-22 19:00:00,95879.18,96081.34,94607.08,94756.15,340.56340787,BTC/USD,34.00973611899843,-471.9337152787921,-341.90636889305944,-130.02734638573264,97702.27488450259,94921.00111549742,0.0
2024-12-22 20:00:00,94755.89,95532.68,94318.23,95487.49,354.71644939,BTC/USD,42.21019474092494,-470.5508105402405,-367.6352572224956,-102.91555331774487,97601.54131218675,94852.30468781324,0.0
2024-12-22 21:00:00,95487.5,95655.53,94987.0,95103.88,239.94849886,BTC/USD,39.4415482520206,-494.70630328879633,-393.0494664357558,-101.65683685304055,97543.21918070955,94722.01681929042,0.0
2024-12-22 22:00:00,95103.88,95525.25,94182.98,95439.33,489.97799596,BTC/USD,42.96458609625399,-481.23432406570646,-410.686437961746,-70.54788610396048,97490.15709756136,94652.20690243864,0.0
2024-12-22 23:00:00,95439.33,95713.8,94921.85,95087.75,214.49450557,BTC/USD,40.31721902905771,-493.241470553985,-427.1974444801938,-66.0440260737912,97401.65297753339,94556.1570224666,0.0
2024-12-23 00:00:00,95091.15,95338.27,94244.17,94308.04,316.60236335,BTC/USD,35.1451682284094,-559.2268819558667,-453.6033319753284,-105.62354998053831,97491.59871039703,94295.78728960297,0.0
2024-12-23 01:00:00,94308.03,95014.29,93677.04,94382.35,497.31908264,BTC/USD,35.987983819068134,-598.6240346843406,-482.6074725171308,-116.01656216720977,97532.77362319209,94084.02537680791,0.0
2024-12-23 02:00:00,94376.24,94669.05,93618.01,94613.85,358.79498687,BTC/USD,38.66226091503692,-604.201586996569,-506.92629541301847,-97.27529158355048,97456.26412059326,93954.34087940675,0.0
2024-12-23 03:00:00,94612.1,95941.22,94508.21,95918.06,316.56818876,BTC/USD,51.065640175503276,-497.6464318338258,-505.07032269717996,7.423890863354188,97437.17122936675,93951.60777063326,0.0
2024-12-23 04:00:00,95918.05,96430.08,95545.58,95752.04,250.00463314,BTC/USD,49.68822979561842,-421.73562443471747,-488.4033830446875,66.66775860997001,97366.90539658695,93951.33460341307,0.0
2024-12-23 05:00:00,95754.69,95895.81,95251.53,95523.52,163.92046025,BTC/USD,47.7778925239137,-375.6847568207595,-465.8596577999019,90.17490097914242,97206.87984484968,93976.66215515033,0.0
2024-12-23 06:00:00,95523.67,95575.87,94620.45,94737.45,190.71321991,BTC/USD,41.82156590993046,-398.0301482135983,-452.2937558826412,54.263607669042926,97016.43256016685,93948.63943983313,0.0
2024-12-23 07:00:00,94737.46,95499.43,94737.46,95314.15,251.85297054,BTC/USD,47.03817036367451,-364.996706732607,-434.83434605263443,69.83763932002745,96756.7646369167,94036.6613630833,0.0
2024-12-23 08:00:00,95314.08,95483.65,94943.1,95421.14,173.77581062,BTC/USD,47.9702553108978,-326.4214838431508,-413.15177361073773,86.73028976758695,96490.36642589071,94153.47857410932,0.0
2024-12-23 09:00:00,95422.02,96072.17,95408.71,95908.94,284.85759993,BTC/USD,52.10865857478553,-253.56600740447175,-381.23462036948456,127.66861296501281,96228.18850768798,94314.85749231202,0.0
2024-12-23 10:00:00,95919.3,96333.7,95855.55,96267.65,185.95709434,BTC/USD,54.94654853500902,-164.98082207610423,-337.98386071080853,173.0030386347043,96371.1058754085,94269.63512459148,0.0
2024-12-23 11:00:00,96267.65,96421.41,95700.55,95811.25,138.20097654,BTC/USD,50.82023649784285,-130.10432847609627,-296.4079542638661,166.30362578776982,96418.09434259156,94273.75965740843,0.0
2024-12-23 12:00:00,95811.25,96300.0,95727.3,96175.69,335.47937886,BTC/USD,53.80352705733282,-72.2246331658389,-251.57129004426065,179.34665687842175,96497.72664548694,94247.05335451303,0.0
2024-12-23 13:00:00,96177.12,96229.5,94710.06,94817.52,434.54447888,BTC/USD,43.26931773367019,-134.39826637670922,-228.13668531075038,93.73841893404116,96482.18839858354,94188.35560141645,0.0
2024-12-23 14:00:00,94823.09,95517.29,93561.0,94258.92,1104.58235203,BTC/USD,39.81641142620482,-226.13888195356412,-227.73712463931312,1.5982426857489997,96463.26712033608,94045.24987966394,0.0
2024-12-23 15:00:00,94258.91,94321.49,92962.79,93120.81,1549.79393552,BTC/USD,33.88357977440482,-386.227753052779,-259.4352503220063,-126.7925027307727,96687.63392227156,93657.34907772842,0.0
2024-12-23 16:00:00,93120.74,94124.53,92786.01,93833.78,1061.85702847,BTC/USD,39.92280539085705,-450.3769511726423,-297.62359049213353,-152.75336068050876,96704.39383507495,93475.21816492504,0.0
2024-12-23 17:00:00,93833.79,93996.75,93088.88,93254.55,663.95621947,BTC/USD,36.968419118276145,-541.7101753272582,-346.4409074591585,-195.2692678680997,96799.08503261417,93195.59396738584,0.0
2024-12-23 18:00:00,93254.0,93630.74,92546.1,92604.92,650.59667469,BTC/USD,33.935247685394515,-658.9165455301409,-408.936035073355,-249.98051045678585,96922.40666596673,92788.83133403325,0.0
2024-12-23 19:00:00,92605.18,93583.96,92552.32,92900.0,797.06846677,BTC/USD,36.48445125562971,-719.6967324921716,-471.08817455711835,-248.60855793505323,96977.34353886476,92515.11946113523,0.0
2024-12-23 20:00:00,92900.0,93349.95,92360.91,92980.11,1967.05411747,BTC/USD,37.1930075247275,-752.724323616334,-527.4154043689615,-225.3089192473725,97034.7578483193,92324.91215168068,0.0
2024-12-23 21:00:00,92980.1,94137.55,92954.0,93826.32,918.29929147,BTC/USD,44.265818085608494,-702.5186548547499,-562.4360544661192,-140.08260038863068,97033.32895288429,92270.73804711572,0.0
2024-12-23 22:00:00,93833.57,95060.0,93764.5,95057.85,379.35233745,BTC/USD,52.62697987188674,-556.936109188493,-561.336065410594,4.399956222100968,97061.96097279235,92286.50602720765,0.0
2024-12-23 23:00:00,95057.85,95387.0,94534.0,94764.56,485.83780769,BTC/USD,50.67716122879743,-459.9252131914109,-541.0538949667574,81.12868177534654,96936.07305367873,92297.04394632127,0.0
2024-12-24 00:00:00,94767.88,94767.88,94010.98,94422.55,418.47352483,BTC/USD,48.42409719022857,-405.9610614764388,-514.0353282686937,108.07426679225489,96811.08743661227,92289.08056338773,0.0
2024-12-24 01:00:00,94422.56,94564.6,93909.79,94006.33,276.03088299,BTC/USD,45.757877382192916,-392.25785359175643,-489.6798333333062,97.42197974154976,96701.0464593617,92247.40254063829,0.0
2024-12-24 02:00:00,94006.44,94208.1,93426.25,93829.91,383.00078335,BTC/USD,44.63604069357849,-391.1249374018371,-469.9688541470124,78.8439167451753,96669.3096068859,92188.3853931141,0.0
2024-12-24 03:00:00,93829.9,94264.81,93674.12,94218.5,218.37547991,BTC/USD,47.67881556944582,-354.78142827982083,-446.9313689735741,92.14994069375325,96578.55203194567,92169.57796805433,0.0
2024-12-24 04:00:00,94224.22,94291.98,93892.72,94277.74,242.42435943,BTC/USD,48.146687829007064,-317.5383777907118,-421.05277073700165,103.51439294628983,96468.46929070358,92165.3207092964,0.0
2024-12-24 05:00:00,94284.06,94537.16,94177.45,94468.58,151.21238875,BTC/USD,49.70694709360453,-269.51697495405097,-390.7456115804115,121.22863662636053,96271.25449951996,92218.49950048006,0.0
2024-12-24 06:00:00,94468.65,94470.6,93705.2,93788.34,151.08044324,BTC/USD,44.560072380019946,-283.08610976915224,-369.21371121815963,86.12760144900739,95928.69994845515,92313.12305154486,0.0
2024-12-24 07:00:00,93793.74,94175.3,93672.25,94089.97,107.098883,BTC/USD,47.17215238129028,-266.4294933448691,-348.6568676435015,82.22737429863241,95668.00813274618,92401.68686725383,0.0
2024-12-24 08:00:00,94089.77,94500.0,93976.72,94360.92,181.69052244,BTC/USD,49.47502152814003,-228.7289591851586,-324.67128595183294,95.94232676667434,95262.78374530796,92625.43425469207,0.0
2024-12-24 09:00:00,94357.72,94405.15,93813.9,93933.51,133.93785366,BTC/USD,46.063826400499764,-230.68029043683782,-305.87308684883396,75.19279641199614,95156.30869893664,92643.50830106337,0.0
2024-12-24 10:00:00,93933.5,94052.55,93704.39,93822.51,138.81840166,BTC/USD,45.19236407946794,-238.4349768541142,-292.38546484989,53.9504879957758,95123.90386807242,92632.27213192759,0.0
2024-12-24 11:00:00,93822.51,94281.65,93780.85,94245.53,189.34520805,BTC/USD,49.14126943601136,-208.04819297188078,-275.5180104742882,67.46981750240741,95139.19575963794,92729.45224036208,0.0
2024-12-24 12:00:00,94245.54,94270.82,93924.48,94150.02,195.63041417,BTC/USD,48.29518804242326,-189.4889954234386,-258.3122074641183,68.82321204067966,95157.61229935044,92742.65970064959,0.0
2024-12-24 13:00:00,94150.03,95973.04,94141.33,95972.11,514.66892976,BTC/USD,61.80565829207155,-27.436986000320758,-212.1371631713588,184.70017717103804,95536.89493398902,92635.13306601097,0.0
2024-12-24 14:00:00,95972.11,97436.88,95750.34,97383.6,1398.81075477,BTC/USD,68.64144119779965,212.43700412889302,-127.22232971130843,339.65933384020144,96225.68061067956,92424.21538932045,0.0
2024-12-24 15:00:00,97383.6,98219.21,97167.11,98219.18,1491.75070501,BTC/USD,71.85300253275005,464.60748637681536,-8.856366493683666,473.463852870499,97031.55464191813,92150.25935808188,0.0
2024-12-24 16:00:00,98219.18,98650.0,97908.01,98464.49,2092.91922424,BTC/USD,72.73580729634048,676.4511692049418,128.20514064604146,548.2460285589004,97717.83915219255,92012.41284780746,0.0
2024-12-24 17:00:00,98464.5,99000.0,98280.18,98761.49,1785.07608222,BTC/USD,73.80694339442834,858.4090270423039,274.24591792529395,584.16310911701,98385.24977176164,91838.51922823837,0.0
2024-12-24 18:00:00,98756.56,99444.0,98351.42,98568.83,919.66132039,BTC/USD,71.83538242893601,975.8172743274918,414.56018920573354,561.2570851217582,98890.37131369137,91684.49568630866,0.0
2024-12-24 19:00:00,98560.49,98694.47,97500.01,97552.82,720.8663598,BTC/USD,62.37299550364523,975.6341373078903,526.7749788261649,448.85915848172544,99151.78043371307,91701.91256628696,0.0
2024-12-24 20:00:00,97540.92,97989.0,97194.0,97220.2,818.44991221,BTC/USD,59.604910668054416,937.838526967098,608.9876884543515,328.85083851274646,99340.10486499303,91793.35313500698,0.0
2024-12-24 21:00:00,97220.21,98398.08,97192.43,98320.74,325.65415973,BTC/USD,65.12053594840835,985.3313276748231,684.2564162984459,301.07491137637726,99666.02650989883,91898.87249010117,0.0
2024-12-24 22:00:00,98320.75,99000.0,98271.09,98700.0,295.76947097,BTC/USD,66.80276078493537,1041.5662988541153,755.7183928095798,285.84790604453553,99998.9793850097,92052.92861499029,0.0
2024-12-24 23:00:00,98701.17,98966.1,98417.22,98594.47,204.61707847,BTC/USD,65.85105965211068,1065.3369879677484,817.6421118412135,247.69487612653495,100277.06157440766,92212.44342559234,0.0
2024-12-25 00:00:00,98594.47,98818.7,98332.59,98364.97,260.2492713,BTC/USD,63.72484835702611,1053.5124624816526,864.8161819693014,188.69628051235122,100476.23440982775,92421.99359017225,0.0
2024-12-25 01:00:00,98364.96,98533.25,97838.48,97913.25,172.90060273,BTC/USD,59.64284535304854,996.2077492092794,891.094495417297,105.1132537919824,100589.12737562694,92653.56762437307,0.0
2024-12-25 02:00:00,97913.25,98290.34,97648.26,98055.91,158.65718103,BTC/USD,60.50332893038929,951.3383841188625,903.1432731576101,48.19511096125234,100625.18286146814,93044.26913853185,0.0
2024-12-25 03:00:00,98055.91,98212.83,97850.17,97948.22,241.31249798,BTC/USD,59.47247787214029,896.752204813034,901.865059488695,-5.112854675660969,100627.63002300748,93427.64697699252,0.0
2024-12-25 04:00:00,97950.44,98292.92,97800.0,98161.22,104.81719752,BTC/USD,60.8917760776032,860.7573098604626,893.6435095630486,-32.886199702586055,100630.89829881031,93804.40870118969,0.0
2024-12-25 05:00:00,98157.32,98283.6,98084.03,98196.01,57.26683122,BTC/USD,61.13120915160388,825.522251879258,880.0192580262905,-54.497006147032494,100513.45064873809,94348.10635126191,0.0
2024-12-25 06:00:00,98196.01,98494.88,97771.7,97820.26,108.08659504,BTC/USD,57.06739934919704,758.5344172572077,855.7222898724739,-97.1878726152662,100232.48582084276,95028.84617915723,0.0
2024-12-25 07:00:00,97820.25,98300.0,97781.34,98015.24,94.93932,BTC/USD,58.60517233230726,712.9607642939663,827.1699847567725,-114.20922046280612,99908.43595403807,95729.86704596195,0.0
2024-12-25 08:00:00,98015.23,98200.47,97849.6,98003.93,84.31385539,BTC/USD,58.47433624353484,668.2277796156995,795.381543728558,-127.15376411285843,99249.14515847192,96774.5488415281,0.0
2024-12-25 09:00:00,98003.93,98190.97,97920.48,98104.84,66.8864027,BTC/USD,59.34639737069319,633.615238575876,763.0282826980216,-129.4130441221456,98927.83230873756,97309.13469126244,0.0
2024-12-25 10:00:00,98102.97,99250.0,98058.56,98392.27,372.6361797,BTC/USD,61.806761580555346,622.2053532760037,734.863696813618,-112.65834353761431,98911.78468695229,97426.04931304768,0.0
2024-12-25 11:00:00,98376.54,98791.5,97705.0,97824.84,270.18070093,BTC/USD,54.76087534952007,560.9102539296437,700.0730082368232,-139.1627543071795,98906.4779427092,97391.9220572908,0.0
2024-12-25 12:00:00,97855.61,98725.99,97557.48,98096.89,326.1655652,BTC/USD,57.27563440435129,528.1968826021039,665.6977831098793,-137.50090050777544,98874.31465049447,97387.32534950551,0.0
2024-12-25 13:00:00,98096.21,98543.04,98052.4,98380.57,134.94592929,BTC/USD,59.78593013280574,519.177154267396,636.3936573413827,-117.2165030739867,98807.66147479023,97415.88652520977,0.0
2024-12-25 14:00:00,98380.57,98754.92,98169.57,98635.08,160.67991281,BTC/USD,61.94620048907857,526.4966587998206,614.4142576330703,-87.91759883324971,98820.21434900677,97409.95865099324,0.0
2024-12-25 15:00:00,98630.64,98656.79,98105.53,98441.84,215.71544603,BTC/USD,59.33973176449394,510.81619472922466,593.6946450523012,-82.87845032307655,98828.43701740817,97490.63798259184,0.0
2024-12-25 16:00:00,98441.82,98617.85,98035.32,98321.98,181.45088625,BTC/USD,57.71752040792282,483.14818219837616,571.5853524815162,-88.43717028314006,98728.52716947305,97700.72583052695,0.0
2024-12-25 17:00:00,98321.97,98568.36,98083.88,98466.49,217.28460452,BTC/USD,59.16690122463023,467.492865461114,550.7668550774358,-83.27398961632184,98745.66632410926,97698.16167589075,0.0
2024-12-25 18:00:00,98458.88,98842.42,98448.58,98655.22,441.77443887,BTC/USD,61.044977566926676,464.9551345078653,533.6045109635218,-68.64937645565647,98735.55678662736,97703.79321337264,0.0
2024-12-25 19:00:00,98650.64,99192.24,98611.15,98918.48,230.07222791,BTC/USD,63.56252573451994,478.6690474703355,522.6174182648846,-43.94837079454908,98814.36976978391,97657.38123021608,0.0
2024-12-25 20:00:00,98918.49,99308.51,98788.8,99058.55,268.37645545,BTC/USD,64.86364171735462,495.13232346691075,517.1203993052899,-21.98807583837913,98950.16518017859,97590.9438198214,0.0
2024-12-25 21:00:00,99058.03,99472.0,98293.38,98435.29,367.77722065,BTC/USD,55.38644217158223,452.6696214873955,504.230243741711,-51.56062225431549,98959.25719034433,97634.05580965566,0.0
2024-12-25 22:00:00,98435.3,99029.45,98360.09,98723.61,249.20834717,BTC/USD,58.41350355555526,437.24238066027465,490.83267112542376,-53.59029046514911,99007.86708577025,97652.21591422976,0.0
2024-12-25 23:00:00,98724.03,99484.92,98712.48,99346.28,468.53939011,BTC/USD,64.08162228223469,469.8443728252314,486.63501146538533,-16.79063864015393,99185.6240869136,97614.2649130864,0.0
2024-12-26 00:00:00,99358.67,99887.0,98866.05,98961.06,349.0145359,BTC/USD,58.74695279368063,459.3030917826836,481.16862752884504,-21.865535746161413,99253.85739082703,97626.01560917296,0.0
2024-12-26 01:00:00,98961.06,99193.05,98513.89,98980.61,330.43727894,BTC/USD,58.9337976647038,447.36957425039145,474.40881687315436,-27.039242622762913,99317.54397116954,97640.78902883045,0.0
2024-12-26 02:00:00,98980.61,99124.35,98389.9,98671.12,264.4997225,BTC/USD,54.70933816660874,408.2330625171162,461.17366600194674,-52.94060348483055,99306.67754447863,97736.74145552136,0.0
2024-12-26 03:00:00,98676.08,99037.82,98494.15,98909.68,263.05251974,BTC/USD,57.25293741772348,391.9487520421244,447.32868320998233,-55.37993116785793,99332.57545031518,97800.2875496848,0.0
2024-12-26 04:00:00,98909.67,98909.68,98170.35,98213.27,237.62145965,BTC/USD,48.66130262968783,319.16966261537164,421.6968790910602,-102.52721647568859,99317.30470051736,97836.49229948263,0.0
2024-12-26 05:00:00,98213.26,98375.22,98000.0,98279.53,154.37463658,BTC/USD,49.43874286665432,263.79744539936655,390.1169923527215,-126.31954695335497,99307.44595033933,97863.82004966067,0.0
2024-12-26 06:00:00,98275.64,98397.15,97920.14,98014.68,91.80949941,BTC/USD,46.41324185753926,196.28078011161415,351.3497499045001,-155.06896979288592,99326.56124468584,97806.94575531417,0.0
2024-12-26 07:00:00,98014.31,98199.4,97617.4,97667.54,291.13760088,BTC/USD,42.72279539263287,113.45421009857091,303.7706419433143,-190.31643184474336,99351.78838737834,97765.98861262166,0.0
2024-12-26 08:00:00,97661.63,97711.28,95534.19,95801.75,877.56769272,BTC/USD,29.257476227139833,-101.56927592416469,222.7026583698185,-324.2719342939832,99877.2007844537,97011.0622155463,0.0
2024-12-26 09:00:00,95792.14,95893.85,95294.95,95322.93,423.75131926,BTC/USD,26.913161515405548,-307.07395271207497,116.74733615343979,-423.82128886551476,100268.05695097057,96314.44204902944,0.0
2024-12-26 10:00:00,95330.6,95676.99,95083.93,95403.56,229.90786255,BTC/USD,27.95995756013579,-458.15044930986187,1.7677790607794606,-459.9182283706413,100463.65009162316,95795.69690837685,0.0
2024-12-26 11:00:00,95393.55,95928.93,95346.63,95585.78,276.5803676,BTC/USD,30.386567711241668,-556.7580697290978,-109.937390697196,-446.82067903190176,100563.81931325432,95409.92168674566,0.0
2024-12-26 12:00:00,95585.77,95778.68,95342.01,95574.66,229.31677714,BTC/USD,30.31944943579144,-628.5569966133626,-213.6613118804293,-414.89568473293326,100625.55920734513,95073.44979265486,0.0
2024-12-26 13:00:00,95572.27,95670.67,95161.71,95598.63,327.68416754,BTC/USD,30.674914957480553,-675.7345376581507,-306.0759570359736,-369.65858062217706,100632.09620773261,94780.12679226739,0.0
2024-12-26 14:00:00,95598.63,96193.79,95123.0,95366.71,668.80866383,BTC/USD,29.126697343616456,-723.497060839567,-389.5601777966923,-333.9368830428747,100602.34638893083,94481.02561106917,0.0
2024-12-26 15:00:00,95366.7,96129.71,95138.45,95962.27,771.36402101,BTC/USD,37.80747843315941,-705.1638005305431,-452.68090234346244,-252.48289818708065,100459.82541434193,94327.92558565806,0.0
2024-12-26 16:00:00,95962.27,96560.27,95707.89,96444.26,693.0662859,BTC/USD,43.806237694112106,-644.314735610038,-491.0076689967776,-153.30706661326042,100256.12432028817,94270.19767971181,0.0
2024-12-26 17:00:00,96444.26,96485.42,95597.06,95731.07,542.98853083,BTC/USD,37.97020040809015,-646.1909983006917,-522.0443348575604,-124.14666344313127,100141.15173012603,94114.74826987396,0.0
2024-12-26 18:00:00,95731.08,95910.64,95388.0,95662.18,464.31401449,BTC/USD,37.451181418428085,-645.7925032771163,-546.7939685414717,-98.99853473564463,99959.1927095707,93990.5642904293,0.0
